time,velocity,long_creepage,yaw_angle,wear_number,lateral_displacement,lateral_creepage,spin_creepage,yaw_angle_pos,contact_angle,long_creep_force,lateral_creep_force
94.09,5.55056,-0.000343902,0.000778944,0.357283,-0.00110621,-4.95444e-05,0.119327,-7.00244e-05,0.0372074,1245.71,682.277
1.41,5.47228,0.00135704,-3.05371e-05,0.0134975,-2.26258e-05,-4.759e-06,0.154888,3.20992e-06,0.0480757,191.891,1020.03
48.26,13.8897,-0.00224014,0.00871463,0.827414,-0.00183337,0.000248135,0.0801266,0.000306979,0.0251708,1470.36,1794.03
6.69,8.36287,-6.65276e-05,-0.000594084,2.59389,-0.000115729,-0.000733147,0.146778,9.5704e-05,0.0452674,2351.54,-2004.21
23.7,13.8876,-0.00239276,-0.0111965,2.13027,-0.00182075,0.000692898,0.161331,-0.00426022,0.0499639,-214.48,3054.59
7.47,13.8377,-0.00350268,0.011679,53.3058,-0.00351859,0.00398488,1.67147,-0.00467715,0.550085,-5173.84,6496.56
54.77,5.55768,-0.0069296,-0.0324371,93.0223,0.00557937,-0.0216488,-0.00338967,0.0208649,0.00489429,-1476.37,-3775.71
18.77,8.33219,-0.000281811,-0.000294307,1.72419,-0.00142663,-0.000300748,0.712002,-0.000762477,0.223886,-728.606,5290.23
48.87,5.52861,-0.0199542,0.00684091,250.147,0.00427702,-0.0426432,0.00457519,0.0416842,0.0135709,-2334.69,-4997.1
46.4,8.3345,0.000618933,-0.00932986,1.08427,0.00270613,-0.000443692,0.143928,5.46959e-05,0.0446754,1905.92,-768.6
75.4,5.55108,-0.000845028,-0.00102171,0.190186,-0.000181684,-0.000118875,0.172827,-0.0021816,0.0535873,673.766,733.973
52.02,5.57057,-0.0296808,0.00314674,231.521,0.00427529,-0.0456775,-0.0230759,0.0426272,0.00527908,-2038.29,-4166.64
16.12,5.54956,-0.000255095,-0.000775586,1.93011,0.0001081,-0.000170675,0.131845,-0.000575969,0.0415223,2864.77,281.549
14.26,5.55122,-3.02991e-05,0.000915899,1.29488,5.31117e-06,1.84983e-05,0.149155,0.000734374,0.0462777,2308.05,1100.08
30.15,13.8911,-0.0029473,0.00127661,33.9048,-0.00578156,0.00191458,0.857629,-0.000282914,0.27014,-5480.66,4213.96
20.76,5.54683,-0.00191695,0.00631132,1.53328,-0.00147424,0.000158736,0.580554,-0.000541847,0.181272,-1408.9,4591.87
19.43,13.878,-0.00606051,0.00347032,6.5685,-0.00583129,0.000732801,0.574756,-0.00251343,0.17933,-2466.79,5439.55
47.35,13.8816,-2.27294e-05,-0.00112627,34.3167,0.00060747,0.00168789,0.727773,0.00119261,0.228335,-6005.74,3639.18
10.45,8.34359,0.000266127,-0.000408417,4.32023,0.000147779,-0.000379481,0.15049,-0.000835033,0.0465924,4258.05,-327.971
26.98,8.32895,-0.00064306,0.00521174,0.817285,-0.00148019,-0.000173053,0.686876,0.00122693,0.216454,50.1218,4718.49
33.39,13.8839,-0.00211002,0.0024896,13.2583,-0.00166513,-0.000534432,0.796256,0.00121918,0.250554,-5831.18,4164.97
82.3,5.5508,0.000855656,-0.013286,20.0642,0.00431307,0.000655196,0.710224,0.00228707,0.222682,-6271.18,5205.86
83.29,5.55012,-0.00148061,0.00454409,0.194251,-0.00130094,-0.000202256,0.172124,-0.00140371,0.0533478,712.426,404.802
32.88,13.8904,-0.00270842,-0.00527361,40.6941,-3.68077e-05,0.00153505,0.729587,0.000603207,0.228871,-5645.74,2183.0
85.06,5.54674,0.00067282,-0.00773946,6.29366,0.00217778,0.000317794,0.660485,0.000621729,0.20669,-3652.46,5809.14
81.7,5.55018,-0.00253268,0.0127632,11.213,-0.00579894,-0.000539936,0.0823119,-0.001591,0.0261559,6731.78,-1357.24
33.12,13.8952,-0.00442276,0.0082513,3.13979,-0.00255817,0.000963661,0.0143115,-0.00139691,0.00457296,692.497,3121.81
49.37,5.55624,-0.0166652,-0.00310589,220.16,0.00433783,-0.0424498,0.00558595,0.0414057,0.0143305,-2361.0,-4114.79
72.72,5.54812,0.000670846,-0.000679603,4.43304,-7.93329e-05,0.000126547,0.152277,0.00289172,0.0472677,-3938.29,1402.55
2.07,5.32317,-0.00175584,4.33715e-05,0.0166614,-9.8188e-07,1.11163e-05,0.154382,3.47281e-06,0.0479191,-135.207,1123.05
20.07,8.3378,-0.0042039,-0.00187278,0.13543,-0.00154538,-6.57482e-05,0.0305798,0.00430695,0.0095606,-969.513,-95.1873
39.2,13.8891,-6.5959e-06,-0.0147243,0.796018,0.00288804,-0.000307196,0.0381577,0.000543055,0.0120003,1596.18,-1441.2
12.93,8.3299,-0.000710688,0.00483691,0.950076,-0.00104724,9.57924e-05,0.212216,0.00194593,0.0657147,-1840.84,1999.37
33.46,13.8807,-0.00131404,-0.000742395,15.3901,-0.00116801,-0.000495531,0.745283,0.00262467,0.234303,-6300.57,3643.99
86.42,5.55125,-0.000153265,-0.00146452,7.56622,0.000419806,-0.000592803,0.110586,-0.00228399,0.0346598,5259.87,-1366.21
5.05,13.9896,-7.06125e-05,0.0010091,2.7754,-0.000424863,0.000143663,0.140111,0.00173602,0.0434779,-3049.85,1281.89
36.14,5.53866,0.0282653,-0.0015314,412.571,-0.00424703,0.0474179,0.860709,-0.0459843,0.258603,3885.77,6152.61
29.46,13.8928,-0.00444691,0.0131871,14.3751,-0.00747412,0.000436882,0.671225,0.000576685,0.210071,-6012.64,6309.49
20.67,13.8878,-0.00506049,0.00511487,7.40617,-0.00444549,0.00185236,0.849648,-0.00974673,0.267246,-1529.74,2207.28
50.99,5.54962,-0.0185245,0.000453236,102.346,0.00451416,-0.0413794,-0.0283484,0.0397617,0.00359168,-1286.89,-1464.6
92.19,5.55348,0.000547707,0.00354217,3.90317,-0.000550567,-0.000331428,0.110572,-0.000617695,0.0346841,4101.54,-488.923
28.03,13.9011,-0.00418431,0.008301,14.1852,-0.00468765,0.00271595,0.585044,-0.00830558,0.183224,-1553.29,4515.67
18.53,8.31814,-0.000148599,0.00237694,3.98859,-0.00231474,-0.000681751,0.115893,-0.00198395,0.0358075,3660.6,-2147.79
7.21,13.8434,-0.0028691,0.00259854,2.8996,-0.00213767,0.00042961,0.0366326,-0.00185457,0.0124641,3238.96,2108.84
51.6,5.54878,-0.0285779,-0.00360723,214.643,0.00437591,-0.0442264,-0.0170549,0.0425277,0.00703734,-2092.67,-3805.63
3.19,5.57928,-0.000451761,-9.86373e-06,0.0471521,1.47527e-05,3.91138e-05,0.155323,-4.24901e-05,0.0482147,-68.8927,1176.59
12.21,13.8948,-0.00469165,0.0121474,34.3577,-0.00358381,0.00173263,0.934343,-0.00107304,0.295175,-6241.78,5832.36
5.45,13.7013,4.28026e-05,-0.00350969,0.343269,0.000897435,-0.000315684,0.120949,-6.32184e-05,0.0374324,1020.48,-484.151
21.63,13.886,-0.00645224,0.00181287,64.9776,-0.00304526,0.00596008,1.95052,-0.00712086,0.656586,-4473.17,3351.06
60.0,5.53846,-0.000312264,-0.0174671,165.654,-0.00153406,0.025415,0.946131,-0.0244309,0.294788,2856.72,4759.43
84.85,5.54772,-0.000304015,-0.0049798,0.0940478,0.00115559,-6.33908e-05,0.190377,-0.000995852,0.0590533,309.001,1157.24
60.74,5.55559,0.0151601,-0.0116854,125.391,-0.00585511,0.0225718,0.964184,-0.0218641,0.30109,2662.72,3487.72
36.87,5.55626,0.0297345,0.000607207,310.711,-0.00436342,0.0475304,0.850147,-0.0434187,0.256552,3156.22,3916.06
95.78,5.54998,-7.24989e-05,0.00149334,0.145,-0.0010843,7.91425e-05,0.159327,0.000344641,0.049457,-381.677,1394.98
16.38,8.33723,0.000540226,-0.00146763,0.453089,0.00244783,0.000199372,0.165951,-0.00151372,0.0516847,665.978,1676.91
47.54,8.32957,0.000469119,-0.00271165,0.19136,0.00123475,-0.000221587,0.199035,0.000348261,0.0617284,-469.105,664.132
12.75,5.54838,0.000295386,-0.0038511,0.0792017,0.000921697,2.65792e-05,0.147311,-0.000914443,0.0458017,462.69,1165.41
1.45,7.86929,0.00232266,-5.73052e-05,0.0327577,-6.78674e-05,-1.64411e-05,0.155925,-6.69457e-07,0.0483934,-265.521,962.115
42.03,13.8697,0.000318713,-0.00572295,2.30802,0.00242877,-0.00071468,0.124843,-0.00227026,0.0386025,2004.2,-1986.05
26.86,5.55467,0.000164462,-0.0032613,0.49442,0.00096004,2.03456e-05,0.610313,-0.000230588,0.190705,-1078.77,4937.24
8.41,8.34056,0.000271116,-0.00790939,3.00893,0.00217049,-0.000159112,0.135358,-0.00226608,0.0420766,3435.78,308.976
27.81,8.33687,0.000688168,-0.00343198,0.370677,0.000616305,-0.000313096,0.0997645,0.000239124,0.0310069,927.019,-696.137
5.78,5.53157,-0.00062179,0.00568253,2.1172,-0.00162585,-0.000120027,0.0767725,0.000266779,0.0245538,3427.11,29.4479
40.88,8.32122,0.000870512,-0.0089825,0.48045,0.00562885,0.000292303,0.0162093,0.00233865,0.00516896,635.173,1350.6
72.75,5.54874,0.000550472,0.000389748,2.79214,-0.000423199,6.97689e-05,0.143563,0.00288514,0.0445428,-3243.17,1195.3
13.95,8.33356,5.85228e-07,-0.00251185,2.31447,-0.000565906,-0.000431015,0.728872,0.000239306,0.228464,-1156.45,4548.09
32.5,8.33241,-0.000701903,0.00907882,3.92522,-0.00107778,0.000529831,0.0498497,-0.00296957,0.0156671,3253.12,1691.4
48.38,5.54582,-0.0197915,-0.0123053,250.509,0.00433141,-0.0434478,0.0317326,0.0428063,0.0220465,-2162.23,-5016.26
87.86,5.55572,-0.00143729,0.0107629,12.8646,-0.0030108,-0.000819599,0.0216862,-0.000836529,0.00758367,6805.37,-2845.48
5.62,5.52791,-6.2995e-05,0.00368379,0.255844,-0.000596846,0.000171394,0.0824829,0.00171181,0.02578,-201.446,1450.74
9.22,8.32589,-0.000349681,-0.00340794,1.77899,-0.000807654,-0.000443086,0.117831,-0.000549775,0.0366278,2611.08,-1014.95
41.29,8.33388,-0.00206339,0.0186161,0.8083,-0.00474572,-0.000194635,0.0942828,-0.000807527,0.029324,2058.95,-172.69
41.14,5.55108,0.00111187,0.00132452,0.649701,0.000332352,0.000114492,0.167938,0.0010376,0.052146,-1387.06,1555.59
40.64,5.55403,-0.00080628,-0.00527523,9.52925,-5.88497e-05,0.000284722,0.572747,0.00108047,0.178768,-4661.51,5107.43
60.32,5.54447,0.00234264,-0.0457249,157.521,-0.00345747,0.024463,0.951447,-0.023762,0.296583,2968.45,4379.3
61.99,5.55457,0.00942304,0.0320685,1.34625,-0.00501897,0.00037926,0.0722371,0.00257039,0.0234092,1499.6,2563.76
37.0,13.887,-0.00187273,0.0103528,9.32874,-0.00196662,-0.000952959,0.0201205,0.000918965,0.00669286,5421.57,-4571.78
0.19,8.25698,-6.44897e-06,2.82263e-07,0.825551,7.57763e-11,-7.69886e-06,0.154186,6.77723e-06,0.0478456,1930.96,1164.26
85.74,5.55308,-0.000365295,0.00527914,0.0298869,-0.00136943,-4.98952e-05,0.108802,0.000866273,0.0337356,12.4069,598.393
69.55,5.55218,0.000990597,0.000293361,1.59404,0.000104445,0.000225558,0.116078,0.00332103,0.0359756,-2306.81,1729.88
29.15,8.33723,-0.000584471,0.00611169,6.44551,0.000840607,0.000849221,0.84375,0.00137337,0.266962,-1258.49,6839.23
29.54,13.8912,-0.00313863,0.00782267,13.2764,-0.00623267,0.000232611,0.653067,0.000882411,0.204434,-6198.09,5853.96
46.2,13.8806,-0.000373896,-0.000785803,0.0449032,0.00161611,-0.000155296,0.110345,0.0012362,0.0342678,-345.267,139.597
38.46,8.33299,-0.000883091,0.0161152,4.30774,-0.00504634,-0.000212595,0.227306,-0.00525417,0.0706853,3846.93,616.957
12.1,5.55482,0.000336726,-0.00290082,2.1836,0.000320398,-0.000208703,0.167443,-0.00127415,0.051974,2959.36,388.379
21.67,5.55306,-0.000571205,0.00835803,0.164122,-0.00216159,-0.000118422,0.121059,0.00105386,0.0376092,758.55,395.441
48.72,13.8883,0.000283899,-0.00156331,1.63735,-0.00045197,-9.54825e-05,0.373115,0.000527249,0.11597,-2186.46,2611.37
84.21,5.55014,-0.000353436,0.00862473,2.95231,-0.00202201,-0.000212985,0.104436,-0.000119651,0.0330947,3678.13,-88.9676
37.75,13.8957,-0.00210479,0.00347318,6.64398,0.000311953,-0.000285974,0.116309,-0.00589024,0.0359142,4599.59,-198.118
35.32,5.57712,0.0377212,0.00294942,402.886,-0.00419398,0.0463314,0.852551,-0.0466317,0.256209,3889.9,6161.44
38.2,5.54493,0.0165148,0.026983,22.2466,-0.00550764,0.00258307,1.5786,-0.00429537,0.515423,-2370.49,6762.99
0.11,6.1273,-1.59626e-07,7.06896e-09,1.29684,3.2e-12,-8.81139e-05,0.154167,-1.07902e-05,0.0479738,2239.46,698.404
40.57,13.8864,0.00089734,-0.00318408,25.402,0.000718218,0.000693409,0.617869,0.0049095,0.193016,-7284.42,4937.11
21.25,5.54536,0.00107533,-0.00814852,0.270898,0.0013729,3.41691e-05,0.150566,0.00100984,0.0467505,-1003.32,1196.48
28.29,8.32285,-0.000351301,-0.000293784,31.5398,-0.000636104,0.00310948,1.7164,-0.00377898,0.567266,-3256.94,7030.25
44.74,8.33781,-0.000530318,0.0010601,2.28091,-0.00114153,-6.77314e-05,0.738457,-0.00243518,0.231524,-2424.14,4455.31
51.1,5.54791,-0.0192092,-0.000434396,103.782,0.00458761,-0.0412868,-0.0267492,0.0400018,0.00388309,-1288.71,-1557.73
96.15,5.55012,-0.000128568,0.000900866,0.0245285,-0.00110489,2.14036e-05,0.146415,0.000236626,0.0454706,60.4097,1107.35
78.92,5.551,0.00137637,-0.00890791,13.4865,0.00233528,0.000514608,0.707785,0.00100659,0.221731,-5417.37,6025.57
16.47,5.55192,5.83216e-05,-0.00142631,2.55536,0.000151538,-0.000256584,0.160496,-0.002575,0.0496767,3207.01,164.596
1.88,5.18292,0.000165322,-3.23614e-06,0.00491406,-5.77771e-06,4.11118e-06,0.154622,3.64833e-06,0.0479967,45.2569,1080.35
15.57,8.32893,-0.000131629,-0.00393536,3.29422,0.00129782,-0.000764163,0.0946922,-0.000432519,0.0292935,2381.22,-3107.77
76.97,5.55399,-0.000420696,-0.00698823,0.0300676,0.00197512,-2.58894e-05,0.179155,-0.0023398,0.0556041,-33.0999,1151.78
94.37,5.55042,-8.46518e-05,-0.000122374,0.236725,-2.61097e-05,-0.000118124,0.138697,-0.000535831,0.0430867,896.863,490.659
84.6,5.54947,-0.00134042,0.00397154,0.658513,-0.00119356,-6.1387e-05,0.141444,-0.00110335,0.0438945,1638.34,748.833
26.47,8.33677,-0.000375488,0.00213255,3.32528,-0.00134041,0.000167181,0.254017,0.00263018,0.0788806,-3388.74,2394.64
4.92,5.57878,2.65094e-05,-0.000409107,9.17843,-0.00017789,0.000191774,0.554505,0.00133281,0.172972,-4709.06,4637.06
36.49,13.9011,0.00250104,-0.0150604,1.19549,0.00201174,8.48654e-05,0.52887,-0.00567996,0.165153,1361.75,2768.4
24.37,13.8892,-0.00246634,-0.00269167,10.0989,-0.00322967,0.00045739,0.302405,0.000383365,0.0938557,-5598.18,4235.99
29.48,8.32492,-0.00165332,0.0113801,0.153171,-0.000864834,1.63935e-05,0.141063,0.00144647,0.0439563,752.088,937.447
50.31,5.5543,-0.0174544,-0.000841594,222.533,0.00434317,-0.0431932,-0.00628805,0.0420428,0.0106868,-2351.08,-4058.26
68.16,5.55108,2.10157e-05,0.00440302,0.523771,-0.000513294,-8.59346e-05,0.0772255,0.00153084,0.0248548,1741.13,203.146
23.28,8.32546,-0.00091648,0.0013364,4.59753,-0.000350076,-0.000525665,0.184787,-0.00155307,0.0572906,4642.21,-675.566
49.74,5.5585,-0.0161667,0.000346981,215.545,0.00447675,-0.0430159,0.0293689,0.0420397,0.0217872,-2182.33,-4080.28
12.52,13.8922,-0.00301619,-0.0021019,3.07849,-0.00384946,0.000391462,0.144867,-0.00119118,0.0450753,-2959.34,2710.64
17.47,8.3236,3.99105e-05,0.00052429,0.172111,-0.000495275,5.33468e-05,0.112582,0.000834071,0.034797,-751.459,1104.88
9.33,5.54529,0.000684744,-0.00908576,16.435,0.00255547,0.000573836,0.506283,0.000922143,0.157818,-5684.29,4089.46
7.26,8.31086,2.77226e-05,0.000474294,4.18131,0.000375527,0.000799639,0.112532,0.00136672,0.0349282,-2377.38,3125.71
11.94,5.55431,-5.74727e-05,-0.00335895,3.33392,0.000242679,-0.000368492,0.135284,-0.00054903,0.0427004,3655.37,-436.052
38.43,8.33251,-0.000731914,0.0150701,11.9405,-0.00484401,-0.000348467,0.167993,-0.00506398,0.0528841,5389.93,-57.1118
15.01,13.878,-0.00484368,0.00418602,29.6069,-0.00476456,0.00125459,0.825267,0.00275546,0.260001,-6681.41,7312.35
73.86,5.54961,0.000249374,-0.00946001,0.0900494,0.00270111,6.37114e-05,0.159566,-0.00267906,0.0495409,-155.963,1323.52
5.79,8.26689,1.48458e-06,0.000154737,0.128491,-8.43017e-05,8.58942e-05,0.158297,-7.0593e-05,0.0491654,-280.217,1258.67
27.23,8.32455,-0.00137307,0.00545597,1.56176,-0.00171264,0.000175758,0.827697,0.00104829,0.261936,-1349.6,4874.72
39.46,8.32822,-0.00124241,0.00270268,0.0204612,-0.000473258,-4.18093e-05,0.0152885,0.00410975,0.00478671,293.317,-78.2226
50.76,5.54987,-0.0183787,0.00104623,149.272,0.00432708,-0.0422729,-0.0287759,0.0409985,0.00377328,-1807.27,-2290.69
83.45,5.55138,-0.000478289,-0.00560736,0.551033,0.00111433,1.3755e-05,0.666697,-0.000803125,0.20864,-1255.13,5399.0
42.13,13.8742,7.92282e-05,-0.000870724,2.65693,0.00158454,-0.000473542,0.72011,-0.000889279,0.225644,-1820.98,3545.8
23.33,8.32285,-0.00102328,0.00163005,2.01623,-0.000451075,-0.000371226,0.217306,-0.00141581,0.0674371,3243.42,331.478
15.87,5.54799,-0.00022901,0.00228671,0.0573993,-0.000501363,3.54147e-05,0.174694,0.000408214,0.0541932,-214.927,1315.74
96.27,5.55013,-0.000129256,0.00065847,0.0100126,-0.00093055,-1.83519e-06,0.143597,0.000165027,0.0446049,191.049,1001.98
0.74,10.5051,-0.00738663,0.000217798,0.0120154,-3.4268e-06,8.70919e-06,0.155919,-7.11346e-06,0.0483884,-99.8732,1116.43
27.55,8.3292,-0.0001058,-0.00324336,1.29349,4.67749e-05,4.65553e-05,0.160787,-0.00035008,0.0498332,2177.42,1153.61
75.72,5.54839,0.00106664,-0.0116846,25.8255,0.00289809,0.000818937,0.751204,0.00190885,0.235813,-6694.17,5411.93
43.88,13.9027,0.000298956,-0.00780194,5.43023,0.000211646,0.000377459,0.802468,-0.000337452,0.252647,-2947.64,5989.28
5.21,13.8353,2.97146e-05,-0.00166177,0.0492924,0.00049283,6.1544e-05,0.0483996,0.00110012,0.01507,205.794,689.877
19.96,5.55306,0.00105745,-0.00962544,6.56837,0.00415281,0.000279262,0.208463,0.00247293,0.064873,-4789.01,2428.4
78.29,5.55058,-0.00165384,0.00517178,0.723832,-0.00155422,-2.63643e-05,0.132908,-0.00204743,0.0412734,1779.99,864.245
47.34,5.54843,-0.00789061,0.0158935,232.279,0.00426041,-0.0436295,-0.0145102,0.0424096,0.00822975,-2127.31,-4502.87
37.94,5.54595,0.0287746,0.0396199,144.243,-0.00600447,0.0197725,1.02466,-0.0177814,0.321635,3161.74,5477.97
11.07,13.8953,-0.00378762,0.00451706,135.941,-0.00488888,0.012798,2.58058,-0.00581442,0.949084,-5095.47,4471.93
25.91,8.31886,-0.00110328,0.000147668,0.500529,0.00300633,-0.000177163,0.364399,-0.00164448,0.113145,286.905,2713.58
48.33,13.8892,-0.00212533,0.00924485,1.56258,-0.00193268,6.77107e-05,0.0873523,-0.000669192,0.0272708,2909.2,1010.76
7.86,5.54914,0.000492025,-0.0047536,13.6206,0.00227155,0.000436958,0.71132,0.00134617,0.223113,-5478.5,5439.24
32.08,13.888,-0.00250019,0.00436854,0.0,-0.00587313,0.0,0.0,-0.00390875,0.0,0.0,0.0
46.26,13.886,-0.000161235,-0.00260466,0.0242685,0.00186354,-3.32776e-05,0.115079,0.00113106,0.0357492,-39.5679,719.81
20.61,5.54919,-0.00175241,0.0109515,0.10972,-0.00217321,-3.93669e-05,0.193441,-0.00118853,0.06002,522.079,1228.18
17.99,5.54957,-0.00177696,0.00575106,2.21225,-0.000665273,-0.000177635,0.141153,-0.00150101,0.0438114,2994.07,310.446
62.2,5.55271,0.000630514,0.0421952,12.0144,-0.00519311,-0.000484856,0.0401446,-0.000983805,0.0132023,7187.01,-1514.42
70.55,5.54751,3.54962e-05,-0.00964986,0.624646,0.00263221,5.79678e-05,0.677112,-0.00240067,0.211909,-1005.48,5383.17
49.54,5.56005,-0.0163069,-0.00190033,234.782,0.00439683,-0.0429338,0.030673,0.0418492,0.021976,-2297.51,-4534.94
57.37,5.53931,-0.00304148,-0.033072,2.48241,0.00548687,-0.000876336,0.641971,-0.00342226,0.200713,1364.09,2206.77
18.03,13.8709,-0.00268023,-0.00494955,0.241647,-0.00401579,0.000113326,0.186181,-0.00215746,0.057585,-217.555,2046.19
27.08,5.55721,0.000285403,-0.000918333,9.26672,0.000727975,0.000506703,0.442943,0.00180013,0.137929,-4351.9,3638.2
1.22,9.15528,-0.00484101,0.000127712,0.105688,-4.39689e-05,-2.84622e-05,0.155306,7.12894e-07,0.0482044,-575.514,903.146
44.87,8.33481,0.000535359,-0.0114917,11.4693,0.0028036,7.14847e-06,0.715355,0.000907025,0.22415,-5938.74,5178.9
6.55,13.9954,0.000139144,-0.00462139,35.7458,-9.28622e-05,0.00126989,0.752818,0.00141982,0.236341,-5833.44,2697.83
4.25,13.9702,-6.31657e-05,-0.00172468,0.0329565,0.000834491,8.9438e-06,0.147998,0.000652324,0.0459233,322.137,1150.25
80.01,5.54785,-0.00123999,0.00427851,2.01557,-0.00155558,-0.000101319,0.0451305,-0.00299818,0.0141253,3356.47,-130.281
72.4,5.54679,0.00127356,-0.0102671,10.3699,0.00282515,0.000535147,0.722807,0.000406962,0.226638,-4470.59,6237.82
30.41,5.54601,0.000558994,0.00142805,6.3225,-0.000341429,-0.000445061,0.11076,-0.00235528,0.0351721,5031.08,-861.789
95.83,5.55001,-8.87358e-05,0.00147935,0.123998,-0.00115305,7.26971e-05,0.157256,0.000340427,0.0488193,-327.0,1356.67
20.18,8.34439,-0.00618536,0.000249895,0.128928,-0.00207606,1.34032e-05,0.0164486,0.00392543,0.00524781,-792.248,177.941
21.48,13.8814,-0.00387937,-0.0125314,23.9235,-0.00142713,0.00153899,0.0951803,-0.00708969,0.0299641,6102.17,2916.29
59.38,5.5483,0.000526932,0.000697719,6.45822,0.000700873,0.000664285,0.766398,-0.00720284,0.240652,-2367.28,6686.51
70.21,5.552,-0.00254333,0.00698517,3.30042,-0.00240565,-0.00055981,0.146919,-0.00269592,0.0455292,3319.39,-1067.71
44.84,13.8867,0.000272433,-0.00787211,0.812025,0.00122341,0.000156451,0.755871,-0.00390517,0.237132,-269.178,5031.67
90.98,5.54487,-0.00112763,0.00576304,12.1532,-0.00229267,-0.000713818,0.0755873,-0.000987254,0.0241814,6872.09,-2054.61
82.85,5.54884,2.58711e-05,0.00597093,9.97443,-0.00135919,-0.000424641,0.106139,-0.00131107,0.0335228,6297.76,-750.052
32.42,8.32833,-0.000733075,0.0102471,6.15485,-0.00112326,0.000612659,0.0132544,-0.00192003,0.00500701,3897.22,1593.89
58.04,5.54452,0.00206301,-0.00662962,0.645401,0.00163322,0.00014336,0.127893,0.0011324,0.0398018,-1383.85,1437.75
61.62,5.55044,0.0160608,0.00180814,29.6121,-0.00307662,0.00122233,0.824782,0.00120897,0.259326,-6346.13,5578.31
5.26,8.28849,-2.61763e-05,2.3173e-05,0.0217251,-2.63436e-05,-2.20461e-05,0.153336,5.14545e-05,0.0475875,24.5649,979.202
76.65,5.55221,-0.00215525,0.00995092,2.89537,-0.00257315,-0.000128373,0.122033,-0.00247491,0.0378962,3487.78,377.085
64.54,5.54465,0.000703085,-0.00336237,3.82693,0.00171226,0.000386022,0.157542,0.00255326,0.0488679,-3258.9,2266.46
79.99,5.54783,-0.00128633,0.00493058,2.37328,-0.00175567,-0.000100096,0.051758,-0.00295385,0.0161615,3547.88,-82.0808
40.83,5.55437,0.0009351,-0.0116168,1.87277,0.00175943,8.78476e-05,0.185981,0.00131494,0.0577474,-2749.28,1771.41
40.38,5.55179,-0.00165109,0.0118271,0.356309,-0.00238554,-0.000214625,0.221094,-0.00150329,0.0686265,888.142,943.249
9.03,8.33228,-0.000615768,0.00283759,0.120211,-0.00156357,-0.000199556,0.11291,0.000730259,0.0352537,768.831,-32.6447
45.69,13.8942,-0.000597037,-0.00178181,6.07431,0.000789251,-9.75293e-05,0.0814056,-0.00438487,0.026007,5278.22,177.051
33.35,8.32276,0.000193002,-0.00606713,16.5046,0.00240726,-0.000692383,0.0721415,-0.00406736,0.023283,7448.99,-1621.92
8.64,13.9093,-0.0040329,0.0140752,42.6467,-0.00549808,0.00202387,0.797754,-0.00140005,0.250803,-6283.19,4159.54
7.27,5.54661,-0.000471522,0.00567546,0.222919,-0.000771214,-6.81013e-05,0.117779,-0.00125153,0.0366565,933.639,571.752
46.31,8.33532,0.000811748,-0.0126628,1.63636,0.00326486,-0.000451189,0.138515,4.79403e-05,0.0429959,2502.17,-835.097
1.56,7.44846,0.00361413,-7.95969e-05,0.00310864,-7.11321e-05,-2.92661e-06,0.155999,5.00893e-06,0.0484155,-20.5885,1028.02
14.64,8.32437,-0.000737343,0.00780121,1.40754,-0.000620137,0.000425622,0.128355,0.000606734,0.0399086,-1372.61,1998.88
54.46,5.5761,-0.0108807,-0.00943715,135.051,0.00537672,-0.0244283,0.0106991,0.0229694,0.0103975,-1765.72,-5026.07
31.78,8.33386,-6.80261e-05,-0.00927622,3.68823,0.00221212,-0.000865881,0.0870965,0.00125366,0.0267968,1516.48,-3839.13
27.89,13.9078,-0.00290134,0.00187902,2.74014,-0.00453774,0.000870444,0.0163414,-0.00443592,0.00524596,427.024,3093.12
32.53,5.531,0.00197916,-0.0509457,208.816,-0.00323335,0.0326107,0.899894,-0.0325656,0.278525,2779.77,4692.26
49.51,5.55994,-0.0163429,-0.00223729,231.423,0.00438453,-0.0429032,0.0277021,0.0417764,0.0210143,-2269.67,-4474.42
47.86,8.3304,-0.000429139,0.0025048,0.058728,-0.000708898,3.18988e-05,0.157352,0.000531954,0.0488813,-295.845,1182.89
89.15,5.54338,-9.01491e-05,0.00807138,4.57595,-0.00160909,-0.00022214,0.0979303,-0.000670896,0.0312031,4564.74,-152.293
